CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
CAM002912,https://zenodo.org/record/2684906/files/CAM002912_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,0661d1b88d29211cd2214bc450659408,7.0,,,CAM002912.jpg
CAM002911,https://zenodo.org/record/2684906/files/CAM002911_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,b78ebc3f1ca8e276eba39eef6f239a00,7.0,,,CAM002911.jpg
CAM002910,https://zenodo.org/record/2684906/files/CAM002910_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,8384f426962406c3c4031a9030e36fe5,7.0,,,CAM002910.jpg
CAM002906,https://zenodo.org/record/2684906/files/CAM002906_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,a87d008dba7f5ca1b6b151c5d8c91d3d,7.0,,,CAM002906.jpg
CAM008177,https://zenodo.org/record/2684906/files/CAM008177_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,9b171c27348913c007c3a06138a9939b,7.0,,,CAM008177.jpg
CAM002902,https://zenodo.org/record/2684906/files/CAM002902_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,78f2aabdf577305b350f48d1cad08424,7.0,,,CAM002902.jpg
CAM002893,https://zenodo.org/record/2684906/files/CAM002893_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,3fca0368ded3505f426193003bf14080,7.0,,,CAM002893.jpg
CAM008178,https://zenodo.org/record/2684906/files/CAM008178_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,9f785013e2cfe81d2dfacd63a16ffdfd,7.0,,,CAM008178.jpg
CAM008215,https://zenodo.org/record/2684906/files/CAM008215_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,bef13d1af7a6205d5ef2c6be2d73a402,7.0,,,CAM008215.jpg
CAM008214,https://zenodo.org/record/2684906/files/CAM008214_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,e900b62b70d14bbec034afdf4f1f3f0c,7.0,,,CAM008214.jpg
CAM008213,https://zenodo.org/record/2684906/files/CAM008213_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,180b54a11ed83beb0ec28a42cd726150,7.0,,,CAM008213.jpg
CAM008210,https://zenodo.org/record/2684906/files/CAM008210_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,5795d93dcfa107e501087fc1c5db7cfd,7.0,,,CAM008210.jpg
CAM008195,https://zenodo.org/record/2684906/files/CAM008195_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,07bfd6ab6874c6861ae4956ac993e210,7.0,,,CAM008195.jpg
CAM008194,https://zenodo.org/record/2684906/files/CAM008194_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,0ef68d24202dbae0086cbd3d82d55a23,7.0,,,CAM008194.jpg
CAM008193,https://zenodo.org/record/2684906/files/CAM008193_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,c17bba44f40844ccd163f8b82c7715d4,7.0,,,CAM008193.jpg
CAM008192,https://zenodo.org/record/2684906/files/CAM008192_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,bf9292483cb1a40de58279b276834062,7.0,,,CAM008192.jpg
CAM008191,https://zenodo.org/record/2684906/files/CAM008191_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,9dab297671e2b412adad4f0218ad18b9,7.0,,,CAM008191.jpg
CAM008190,https://zenodo.org/record/2684906/files/CAM008190_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,c9a564aeb5dbd3b9ee188ebc98944d3d,7.0,,,CAM008190.jpg
CAM008189,https://zenodo.org/record/2684906/files/CAM008189_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,24a38c1dca86d34dd603b63aa13f7ceb,7.0,,,CAM008189.jpg
CAM008188,https://zenodo.org/record/2684906/files/CAM008188_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,d8af57d06591e57c1b7cfb818a1f8df0,7.0,,,CAM008188.jpg
CAM008187,https://zenodo.org/record/2684906/files/CAM008187_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,8e3c479a11f1c825bd591f6d255713c8,7.0,,,CAM008187.jpg
CAM008186,https://zenodo.org/record/2684906/files/CAM008186_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,ca1daafac604d1830ad48eabc33127f3,7.0,,,CAM008186.jpg
CAM008184,https://zenodo.org/record/2684906/files/CAM008184_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,6b8d684f853e3341209b5a8d874e9091,7.0,,,CAM008184.jpg
CAM008183,https://zenodo.org/record/2684906/files/CAM008183_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,11fd6d46547818ea787d8bd6f2ccf084,7.0,,,CAM008183.jpg
CAM008182,https://zenodo.org/record/2684906/files/CAM008182_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,15cc0895276c2d6b6aeb234797a92719,7.0,,,CAM008182.jpg
CAM008181,https://zenodo.org/record/2684906/files/CAM008181_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,45a104e0cec6345a1914e428379f09e9,7.0,,,CAM008181.jpg
CAM008180,https://zenodo.org/record/2684906/files/CAM008180_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,235ca9cc2fc2aeb4cbdd819a91ef603f,7.0,,,CAM008180.jpg
CAM008179,https://zenodo.org/record/2684906/files/CAM008179_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,98556d13f0ea5b164c4032e42a342588,7.0,,,CAM008179.jpg
CAM008185,https://zenodo.org/record/2684906/files/CAM008185_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,df488d3c4cd9f5f9b5171ca009c3cf30,7.0,,,CAM008185.jpg
CAM008173,https://zenodo.org/record/2684906/files/CAM008173_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,0229f34611b6549d0246ea1ab1e4c764,7.0,,,CAM008173.jpg
CAM008174,https://zenodo.org/record/2684906/files/CAM008174_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,0f102c6e24b3909ab602af210701b155,7.0,,,CAM008174.jpg
CAM008175,https://zenodo.org/record/2684906/files/CAM008175_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,914d280bb094c546c657982c9d107529,7.0,,,CAM008175.jpg
CAM008176,https://zenodo.org/record/2684906/files/CAM008176_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,d1020bd6d9ff401605dadeaa5daed697,7.0,,,CAM008176.jpg
CAM008547,https://zenodo.org/record/2684906/files/CAM008547_d.JPG,non-hybrid,train,https://zenodo.org/record/2684906,8db7d563a4231a85b49e33395f6afb4f,9.0,,,CAM008547.jpg
CAM009372,https://zenodo.org/record/2686762/files/CAM009372_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,56d13ab5df50d308c39adf0fea083159,7.0,,,CAM009372.jpg
CAM009365,https://zenodo.org/record/2686762/files/CAM009365_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,8ca0306d3514475750493c55d5ebdf2c,7.0,,,CAM009365.jpg
CAM009367,https://zenodo.org/record/2686762/files/CAM009367_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,c3923244fb62a926ebd1eeb71576e13d,7.0,,,CAM009367.jpg
CAM009368,https://zenodo.org/record/2686762/files/CAM009368_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,fab57212e68d30d102a367fc7a818498,7.0,,,CAM009368.jpg
CAM009371,https://zenodo.org/record/2686762/files/CAM009371_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,5973c6da5267ddbf21b686115757589d,7.0,,,CAM009371.jpg
CAM009363,https://zenodo.org/record/2686762/files/CAM009363_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,4ad029ef4c25d7cbde50089ec76511c8,7.0,,,CAM009363.jpg
CAM009364,https://zenodo.org/record/2686762/files/CAM009364_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,87df9cec75f366a9c5573e5fcb66778a,7.0,,,CAM009364.jpg
CAM009334,https://zenodo.org/record/2686762/files/CAM009334_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,f233fa03c2370a16c21923ccbc77cece,5.0,,,CAM009334.jpg
CAM009362,https://zenodo.org/record/2686762/files/CAM009362_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,ff64cf2bae71e0d5b93eed4259f4957c,7.0,,,CAM009362.jpg
CAM009347,https://zenodo.org/record/2686762/files/CAM009347_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,902504d4222a758d0de7ae123424b0be,5.0,,,CAM009347.jpg
CAM009360,https://zenodo.org/record/2686762/files/CAM009360_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,b85f3cfc9d1371ed17626b4e2c365afe,7.0,,,CAM009360.jpg
CAM009501,https://zenodo.org/record/2686762/files/CAM009501_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,b4001e5194b260ccd0082cf1983fe00e,7.0,,,CAM009501.jpg
CAM009335,https://zenodo.org/record/2686762/files/CAM009335_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,053f7bc2948f8a75251beaa268c6ce88,5.0,,,CAM009335.jpg
CAM009336,https://zenodo.org/record/2686762/files/CAM009336_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,2bcc49b734a0174faa65358e821e59bf,5.0,,,CAM009336.jpg
CAM009337,https://zenodo.org/record/2686762/files/CAM009337_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,9aa4051ef691ef77001223effc7b0f6c,5.0,,,CAM009337.jpg
CAM009338,https://zenodo.org/record/2686762/files/CAM009338_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,7741ebb3afa50da8c6864757cd769eff,5.0,,,CAM009338.jpg
CAM009339,https://zenodo.org/record/2686762/files/CAM009339_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,04db7cfde235731cd41dc94ac4a232b2,5.0,,,CAM009339.jpg
CAM009341,https://zenodo.org/record/2686762/files/CAM009341_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,aae71d9d6a526d64d4388a3c62173d70,5.0,,,CAM009341.jpg
CAM009342,https://zenodo.org/record/2686762/files/CAM009342_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,1430b6ef5932692229df0b1a36c2d2be,5.0,,,CAM009342.jpg
CAM009343,https://zenodo.org/record/2686762/files/CAM009343_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,e194b2444d7e5bdba6211f8bfd0ee528,5.0,,,CAM009343.jpg
CAM009344,https://zenodo.org/record/2686762/files/CAM009344_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,6a5b8e72340f0cd4aeb6d0b1c768382a,5.0,,,CAM009344.jpg
CAM009345,https://zenodo.org/record/2686762/files/CAM009345_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,7910694aeaf478ec48be99feaf4d47fd,5.0,,,CAM009345.jpg
CAM009346,https://zenodo.org/record/2686762/files/CAM009346_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,8630dce5c616f708e4f60e5590b77f9b,5.0,,,CAM009346.jpg
CAM009350,https://zenodo.org/record/2686762/files/CAM009350_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,eb307ce18e3f1a2828829b5cefaceb67,7.0,,,CAM009350.jpg
CAM009351,https://zenodo.org/record/2686762/files/CAM009351_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,1849db36e25fcd2cdb5389af2ec4cf6b,5.0,,,CAM009351.jpg
CAM009352,https://zenodo.org/record/2686762/files/CAM009352_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,ce03f5df19d2a70bad2423823c045d10,5.0,,,CAM009352.jpg
CAM009353,https://zenodo.org/record/2686762/files/CAM009353_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,18e7e308dc35d4739d345af2dd1b5210,5.0,,,CAM009353.jpg
CAM009354,https://zenodo.org/record/2686762/files/CAM009354_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,24aa0e1df52b2cba6e35364972565f65,5.0,,,CAM009354.jpg
CAM009355,https://zenodo.org/record/2686762/files/CAM009355_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,f6e47d1caccb52d63f053debee8ba611,5.0,,,CAM009355.jpg
CAM009356,https://zenodo.org/record/2686762/files/CAM009356_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,475ebaff4447e3061c7a61fc9400591e,5.0,,,CAM009356.jpg
CAM009357,https://zenodo.org/record/2686762/files/CAM009357_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,8793cb31cdd5fc135493ae1671bdffd0,5.0,,,CAM009357.jpg
CAM009358,https://zenodo.org/record/2686762/files/CAM009358_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,3d03b14eeb4b0510df126bbe49667348,5.0,,,CAM009358.jpg
CAM009359,https://zenodo.org/record/2686762/files/CAM009359_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,2c4e4379bf9842dfcf9decc67969076d,5.0,,,CAM009359.jpg
CAM009361,https://zenodo.org/record/2686762/files/CAM009361_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,807ff8384c7343b156d63abf231ce773,7.0,,,CAM009361.jpg
CAM009502,https://zenodo.org/record/2686762/files/CAM009502_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,7a5ba93ca9b4d16391cd8a0e1da762a4,10.0,,,CAM009502.jpg
CAM009545,https://zenodo.org/record/2686762/files/CAM009545_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,2bbdb2000f760dc9eb7f7a813f8b3f34,7.0,,,CAM009545.jpg
CAM009547,https://zenodo.org/record/2686762/files/CAM009547_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,3d980316ef06422e3c2fa2ee2ccca6ef,10.0,,,CAM009547.jpg
CAM009548,https://zenodo.org/record/2686762/files/CAM009548_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,8cafce52304e3a60df27caeecccd0493,7.0,,,CAM009548.jpg
CAM009550,https://zenodo.org/record/2686762/files/CAM009550_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,33a37f3d9f6ea037f475c4cbb3b81e9d,7.0,,,CAM009550.jpg
CAM009543,https://zenodo.org/record/2686762/files/CAM009543_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,611a29f5b965881d1bae7368d8cfde08,10.0,,,CAM009543.jpg
CAM009555,https://zenodo.org/record/2686762/files/CAM009555_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,389c526e2167ead8be6ad656acde5f16,7.0,,,CAM009555.jpg
CAM009566,https://zenodo.org/record/2686762/files/CAM009566_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,498b299eab55c86da24e93298a445afe,7.0,,,CAM009566.jpg
CAM009567,https://zenodo.org/record/2686762/files/CAM009567_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,871bd6ab515ceab36c12906cac06a494,7.0,,,CAM009567.jpg
CAM009571,https://zenodo.org/record/2686762/files/CAM009571_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,a153dfaa9a79ad9c6410b1a5b7fd6d6e,7.0,,,CAM009571.jpg
CAM009572,https://zenodo.org/record/2686762/files/CAM009572_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,f30ed5c64341904254c5fa1e943ac53d,7.0,,,CAM009572.jpg
CAM009576,https://zenodo.org/record/2686762/files/CAM009576_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,189d32794904516afd385503205f0497,7.0,,,CAM009576.jpg
CAM009577,https://zenodo.org/record/2686762/files/CAM009577_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,b9af54b84c79047dc45c5fdd433c83c1,7.0,,,CAM009577.jpg
CAM009564,https://zenodo.org/record/2686762/files/CAM009564_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,30549747a7da6a885e89ed154cc34ed4,7.0,,,CAM009564.jpg
CAM009542,https://zenodo.org/record/2686762/files/CAM009542_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,3b8fb63531cd3d73b8ddb1d0703c14b0,7.0,,,CAM009542.jpg
CAM009539,https://zenodo.org/record/2686762/files/CAM009539_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,966a4beb78dae45c2964b2bc5c550496,10.0,,,CAM009539.jpg
CAM009538,https://zenodo.org/record/2686762/files/CAM009538_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,4816c367dde57ca19db2c6392977c68f,10.0,,,CAM009538.jpg
CAM009505,https://zenodo.org/record/2686762/files/CAM009505_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,7c9911abd672d44bdd228581e3b115a3,7.0,,,CAM009505.jpg
CAM009512,https://zenodo.org/record/2686762/files/CAM009512_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,af196d4b6984ef05bd150c75e9ec96d3,7.0,,,CAM009512.jpg
CAM009514,https://zenodo.org/record/2686762/files/CAM009514_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,cc65ea5b0966938ce7c41fb682a2ca92,7.0,,,CAM009514.jpg
CAM009515,https://zenodo.org/record/2686762/files/CAM009515_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,9403e05e5bb3f47211a7c77eb68692b0,7.0,,,CAM009515.jpg
CAM009516,https://zenodo.org/record/2686762/files/CAM009516_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,f0aa5c92507ecea90ac63c28a1085a68,10.0,,,CAM009516.jpg
CAM009517,https://zenodo.org/record/2686762/files/CAM009517_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,db5ed212d6da99e0640a74379227b5c5,7.0,,,CAM009517.jpg
CAM009519,https://zenodo.org/record/2686762/files/CAM009519_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,5f5a7a746d9626e0c4215987ed8004e8,10.0,,,CAM009519.jpg
CAM009521,https://zenodo.org/record/2686762/files/CAM009521_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,3ef2d83bb6d6cda77eb5d8e6c833555b,10.0,,,CAM009521.jpg
CAM009522,https://zenodo.org/record/2686762/files/CAM009522_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,b2d499cf64373a0ba7287cee6ccf321c,7.0,,,CAM009522.jpg
CAM009536,https://zenodo.org/record/2686762/files/CAM009536_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,0b25c8510560237bbf42a59c8417c19f,7.0,,,CAM009536.jpg
CAM009333,https://zenodo.org/record/2686762/files/CAM009333_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,e1cab8cb0b430964af6fa5ba301802b9,7.0,,,CAM009333.jpg
CAM009331,https://zenodo.org/record/2686762/files/CAM009331_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,809ad2b096836df3a909b7eee7558a84,7.0,,,CAM009331.jpg
CAM008980,https://zenodo.org/record/2686762/files/CAM008980_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,cdc96028b8489419dd130f638eb2424e,7.0,,,CAM008980.jpg
CAM008964,https://zenodo.org/record/2686762/files/CAM008964_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,81cf0e9c3366d62d622f1207234daaa0,7.0,,,CAM008964.jpg
CAM008963,https://zenodo.org/record/2686762/files/CAM008963_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,7f5dbf2c1890f915d9ea19492f930aa8,7.0,,,CAM008963.jpg
CAM008962,https://zenodo.org/record/2686762/files/CAM008962_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,c087ab69995693ac08a7b3a2b67b9026,7.0,,,CAM008962.jpg
CAM008960,https://zenodo.org/record/2686762/files/CAM008960_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,f75d6d8708a5acc4081a5a0e2007f51c,7.0,,,CAM008960.jpg
CAM008959,https://zenodo.org/record/2686762/files/CAM008959_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,7ba62ec00cf3997c1775504d3963c2d2,13.0,,,CAM008959.jpg
CAM008958,https://zenodo.org/record/2686762/files/CAM008958_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,2ce1171b4631c3b713e738b0c5a470bc,7.0,,,CAM008958.jpg
CAM008981,https://zenodo.org/record/2686762/files/CAM008981_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,c0428147ebe9745afa24f19d8e43826a,7.0,,,CAM008981.jpg
CAM008894,https://zenodo.org/record/2686762/files/CAM008894_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,42d48c6e835267786786614c8e75efb8,7.0,,,CAM008894.jpg
CAM008893,https://zenodo.org/record/2686762/files/CAM008893_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,97ac0546dc7bfd6811ad45e5be2c4a70,7.0,,,CAM008893.jpg
CAM008892,https://zenodo.org/record/2686762/files/CAM008892_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,df91036518a72d5f0d7387c48a7ce765,7.0,,,CAM008892.jpg
CAM008891,https://zenodo.org/record/2686762/files/CAM008891_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,75022d790917678b3f655db2f60f30a0,7.0,,,CAM008891.jpg
CAM008890,https://zenodo.org/record/2686762/files/CAM008890_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,ea9f4831f5af4b1c48996b04c31d334d,7.0,,,CAM008890.jpg
CAM008889,https://zenodo.org/record/2686762/files/CAM008889_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,14fb49cb0064a095f8f4f357dff26b80,7.0,,,CAM008889.jpg
CAM008982,https://zenodo.org/record/2686762/files/CAM008982_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,76cad3462f71bbd84c644fdb6bc31ad7,7.0,,,CAM008982.jpg
CAM008984,https://zenodo.org/record/2686762/files/CAM008984_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,d3ebdcdcc2122070a63ad2c8a8f4125d,7.0,,,CAM008984.jpg
CAM009010,https://zenodo.org/record/2686762/files/CAM009010_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,6f08725b5fd0eabb78bee342d5c1e755,7.0,,,CAM009010.jpg
CAM009009,https://zenodo.org/record/2686762/files/CAM009009_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,dea0bc6958df4557da0a7b1e9428005f,7.0,,,CAM009009.jpg
CAM008983,https://zenodo.org/record/2686762/files/CAM008983_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,652d16dbb4eb53298075fff3162c19fd,13.0,,,CAM008983.jpg
CAM008996,https://zenodo.org/record/2686762/files/CAM008996_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,e9e81393b1547913fdc666ea921d650a,13.0,,,CAM008996.jpg
CAM008995,https://zenodo.org/record/2686762/files/CAM008995_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,f019671411130c292b67ed4f45fb3941,13.0,,,CAM008995.jpg
CAM008994,https://zenodo.org/record/2686762/files/CAM008994_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,1753db4c13c7e73fe91bc402af704e52,13.0,,,CAM008994.jpg
CAM009011,https://zenodo.org/record/2686762/files/CAM009011_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,b30b21752c39096482859e613081d6ba,13.0,,,CAM009011.jpg
CAM009012,https://zenodo.org/record/2686762/files/CAM009012_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,fc20ef3449dc281f252d174c1e0cd08b,13.0,,,CAM009012.jpg
CAM009015,https://zenodo.org/record/2686762/files/CAM009015_d.JPG,non-hybrid,train,https://zenodo.org/record/2686762,e5aaa96e4f95a4a1d43b7b1deb0b3b58,13.0,,,CAM009015.jpg
